Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Iraq,2020-04-12,1352,34,76,4,640,636,NA,34,2,35415,880,2020_04_13_11_00_04_GMT,Asia,NA,IRQ
New Zealand,2020-04-12,1330,18,4,NA,471,855,5,276,0.8,61167,12684,2020_04_13_11_00_04_GMT,Australia/Oceania,NA,NZL
Estonia,2020-04-12,1309,5,25,1,98,1186,11,987,19,30349,22878,2020_04_13_11_00_04_GMT,Europe,NA,EST
Kuwait,2020-04-12,1234,80,1,NA,142,1091,29,289,0.2,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,KWT
Slovenia,2020-04-12,1205,17,53,3,150,1002,35,580,25,34851,16764,2020_04_13_11_00_04_GMT,Europe,NA,SVN
Bahrain,2020-04-12,1136,96,6,NA,558,572,4,668,4,63973,37596,2020_04_13_11_00_04_GMT,Asia,NA,BHR
Azerbaijan,2020-04-12,1098,40,11,NA,250,837,27,108,1,66677,6576,2020_04_13_11_00_04_GMT,Asia,NA,AZE
Lithuania,2020-04-12,1053,27,23,NA,97,933,14,387,8,40712,14955,2020_04_13_11_00_04_GMT,Europe,NA,LTU
Armenia,2020-04-12,1013,46,13,NA,197,803,30,342,4,7164,2418,2020_04_13_11_00_04_GMT,Asia,NA,ARM
Bosnia and Herzegovina,2020-04-12,1009,63,39,2,193,777,4,308,12,10975,3345,2020_04_13_11_00_04_GMT,Europe,NA,BIH
Hong Kong,2020-04-12,1005,4,4,NA,360,641,13,134,0.5,96709,12900,2020_04_13_11_00_04_GMT,Asia,NA,HKG
Kazakhstan,2020-04-12,951,86,10,NA,99,842,21,51,0.5,69304,3691,2020_04_13_11_00_04_GMT,Asia,NA,KAZ
Uzbekistan,2020-04-12,865,98,4,NA,66,795,8,26,0.1,70000,2091,2020_04_13_11_00_04_GMT,Asia,NA,UZB
North Macedonia,2020-04-12,828,68,34,NA,41,753,15,397,16,8057,3867,2020_04_13_11_00_04_GMT,Europe,NA,MKD
Cameroon,2020-04-12,820,NA,12,NA,98,710,NA,31,0.5,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,CMR
Slovakia,2020-04-12,742,14,2,NA,23,717,5,136,0.4,27426,5023,2020_04_13_11_00_04_GMT,Europe,NA,SVK
Tunisia,2020-04-12,707,22,31,3,43,633,85,60,3,11238,951,2020_04_13_11_00_04_GMT,Africa,NA,TUN
Bulgaria,2020-04-12,675,14,29,1,68,578,36,97,4,18502,2663,2020_04_13_11_00_04_GMT,Europe,NA,BGR
Cuba,2020-04-12,669,49,18,2,92,559,11,59,2,15057,1329,2020_04_13_11_00_04_GMT,North America,NA,CUB
Latvia,2020-04-12,651,21,5,2,16,630,2,345,3,28214,14958,2020_04_13_11_00_04_GMT,Europe,NA,LVA
Andorra,2020-04-12,638,37,29,3,128,481,17,8257,375,1673,21653,2020_04_13_11_00_04_GMT,Europe,NA,AND
Cyprus,2020-04-12,633,17,11,1,65,557,8,524,9,17923,14845,2020_04_13_11_00_04_GMT,Asia,NA,CYP
Lebanon,2020-04-12,630,11,20,NA,80,530,34,92,3,15152,2220,2020_04_13_11_00_04_GMT,Asia,NA,LBN
Bangladesh,2020-04-12,621,139,34,4,39,548,1,4,0.2,9653,59,2020_04_13_11_00_04_GMT,Asia,NA,BGD
Afghanistan,2020-04-12,607,52,18,NA,32,557,NA,16,0.5,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,AFG
Oman,2020-04-12,599,53,4,1,109,486,3,117,0.8,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,OMN
Costa Rica,2020-04-12,595,18,3,NA,56,536,14,117,0.6,6762,1327,2020_04_13_11_00_04_GMT,North America,NA,CRI
Ivory Coast,2020-04-12,574,41,5,1,85,484,NA,22,0.2,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,CIV
Ghana,2020-04-12,566,158,8,NA,4,554,2,18,0.3,37954,1221,2020_04_13_11_00_04_GMT,Africa,NA,GHA
Niger,2020-04-12,529,38,12,1,75,442,NA,22,0.5,4353,180,2020_04_13_11_00_04_GMT,Africa,NA,NER
Uruguay,2020-04-12,512,18,7,NA,231,274,16,147,2,8774,2526,2020_04_13_11_00_04_GMT,South America,NA,URY
Burkina Faso,2020-04-12,497,13,27,NA,161,309,NA,24,1,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,BFA
Albania,2020-04-12,446,13,23,NA,217,206,7,155,8,3877,1347,2020_04_13_11_00_04_GMT,Europe,NA,ALB
Channel Islands,2020-04-12,431,24,9,NA,48,374,NA,2479,52,3320,19095,2020_04_13_11_00_04_GMT,Europe,NA,Channel Islands
Honduras,2020-04-12,393,1,25,1,7,361,10,40,3,1600,162,2020_04_13_11_00_04_GMT,North America,NA,HND
Jordan,2020-04-12,389,8,7,NA,201,181,5,38,0.7,20500,2009,2020_04_13_11_00_04_GMT,Asia,NA,JOR
Réunion,2020-04-12,389,1,NA,NA,40,349,3,434,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,REU
Taiwan,2020-04-12,388,3,6,NA,109,273,NA,16,0.3,46547,1954,2020_04_13_11_00_04_GMT,Asia,NA,TWN
Malta,2020-04-12,378,8,3,NA,44,331,4,856,7,17058,38633,2020_04_13_11_00_04_GMT,Europe,NA,MLT
Kyrgyzstan,2020-04-12,377,38,5,NA,54,318,5,58,0.8,9618,1474,2020_04_13_11_00_04_GMT,Asia,NA,KGZ
San Marino,2020-04-12,356,NA,35,NA,53,268,14,10492,1032,846,24933,2020_04_13_11_00_04_GMT,Europe,NA,SMR
Mauritius,2020-04-12,324,5,9,NA,42,273,3,255,7,7077,5565,2020_04_13_11_00_04_GMT,Africa,NA,MUS
Nigeria,2020-04-12,323,5,10,NA,85,228,2,2,0.05,5000,24,2020_04_13_11_00_04_GMT,Africa,NA,NGA
Bolivia,2020-04-12,300,25,24,4,2,274,3,26,2,2185,187,2020_04_13_11_00_04_GMT,South America,NA,BOL
Palestine,2020-04-12,290,22,2,NA,58,230,NA,57,0.4,17329,3397,2020_04_13_11_00_04_GMT,Asia,NA,PSE
Senegal,2020-04-12,280,2,2,NA,171,107,1,17,0.1,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,SEN
Montenegro,2020-04-12,272,9,3,1,5,264,7,433,5,2869,4568,2020_04_13_11_00_04_GMT,Europe,NA,MNE
Vietnam,2020-04-12,262,4,NA,NA,144,118,8,3,NA,121821,1252,2020_04_13_11_00_04_GMT,Asia,NA,VNM
Georgia,2020-04-12,257,15,3,NA,67,187,6,64,0.8,3271,820,2020_04_13_11_00_04_GMT,Asia,NA,GEO
Guinea,2020-04-12,250,NA,NA,NA,17,233,NA,19,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,GIN
DRC,2020-04-12,234,11,20,NA,16,198,NA,3,0.2,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,COD
Isle of Man,2020-04-12,228,2,2,NA,112,114,11,2681,24,1934,22744,2020_04_13_11_00_04_GMT,Europe,NA,IMN
Djibouti,2020-04-12,214,27,2,NA,36,176,NA,217,2,4451,4505,2020_04_13_11_00_04_GMT,Africa,NA,DJI
Sri Lanka,2020-04-12,210,12,7,NA,56,147,1,10,0.3,4525,211,2020_04_13_11_00_04_GMT,Asia,NA,LKA
Kenya,2020-04-12,197,6,8,1,25,164,2,4,0.1,7449,139,2020_04_13_11_00_04_GMT,Africa,NA,KEN
Mayotte,2020-04-12,196,NA,3,NA,59,134,3,718,11,1350,4948,2020_04_13_11_00_04_GMT,Africa,NA,MYT
Faeroe Islands,2020-04-12,184,NA,NA,NA,157,27,NA,3766,NA,5509,112744,2020_04_13_11_00_04_GMT,Europe,NA,FRO
Venezuela,2020-04-12,181,6,9,NA,93,79,6,6,0.3,181335,6377,2020_04_13_11_00_04_GMT,South America,NA,VEN
Martinique,2020-04-12,155,NA,6,NA,50,99,19,413,16,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,MTQ
Guatemala,2020-04-12,155,18,5,2,19,131,3,9,0.3,1134,63,2020_04_13_11_00_04_GMT,North America,NA,GTM
Guadeloupe,2020-04-12,143,NA,8,NA,67,68,13,357,20,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,GLP
Brunei,2020-04-12,136,NA,1,NA,106,29,2,311,2,9884,22593,2020_04_13_11_00_04_GMT,Asia,NA,BRN
Paraguay,2020-04-12,134,1,6,NA,22,106,1,19,0.8,2262,317,2020_04_13_11_00_04_GMT,South America,NA,PRY
Gibraltar,2020-04-12,129,NA,NA,NA,84,45,1,3829,NA,1558,46244,2020_04_13_11_00_04_GMT,Europe,NA,GIB
Rwanda,2020-04-12,126,6,NA,NA,25,101,NA,10,NA,1966,152,2020_04_13_11_00_04_GMT,Africa,NA,RWA
El Salvador,2020-04-12,125,7,6,NA,21,98,3,19,0.9,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,SLV
Cambodia,2020-04-12,122,2,NA,NA,77,45,1,7,NA,5768,345,2020_04_13_11_00_04_GMT,Asia,NA,KHM
Trinidad and Tobago,2020-04-12,113,1,8,NA,16,89,NA,81,6,1126,805,2020_04_13_11_00_04_GMT,North America,NA,TTO
Madagascar,2020-04-12,106,4,NA,NA,20,86,1,4,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,MDG
Mali,2020-04-12,105,18,9,2,22,74,NA,5,0.4,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,MLI
Monaco,2020-04-12,93,1,1,NA,6,86,5,2370,25,NA,NA,2020_04_13_11_00_04_GMT,Europe,NA,MCO
Aruba,2020-04-12,92,NA,NA,NA,32,60,1,862,NA,1145,10724,2020_04_13_11_00_04_GMT,North America,NA,ABW
French Guiana,2020-04-12,86,NA,NA,NA,51,35,1,288,NA,NA,NA,2020_04_13_11_00_04_GMT,South America,NA,GUF
Liechtenstein,2020-04-12,79,NA,1,NA,55,23,NA,2072,26,900,23605,2020_04_13_11_00_04_GMT,Europe,NA,LIE
Togo,2020-04-12,76,NA,3,NA,29,44,NA,9,0.4,2532,306,2020_04_13_11_00_04_GMT,Africa,NA,TGO
Jamaica,2020-04-12,72,3,4,NA,16,52,NA,24,1,907,306,2020_04_13_11_00_04_GMT,North America,NA,JAM
Barbados,2020-04-12,71,3,4,NA,11,56,4,247,14,805,2801,2020_04_13_11_00_04_GMT,North America,NA,BRB
Ethiopia,2020-04-12,71,2,3,NA,10,58,NA,0.6,0.03,3863,34,2020_04_13_11_00_04_GMT,Africa,NA,ETH
Congo,2020-04-12,60,NA,5,NA,5,50,NA,11,0.9,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,COG
Bermuda,2020-04-12,57,9,4,NA,29,24,2,915,64,416,6680,2020_04_13_11_00_04_GMT,North America,NA,BMU
Uganda,2020-04-12,54,1,NA,NA,4,50,NA,1,NA,5025,110,2020_04_13_11_00_04_GMT,Africa,NA,UGA
Cayman Islands,2020-04-12,53,NA,1,NA,6,46,3,806,15,536,8156,2020_04_13_11_00_04_GMT,North America,NA,CYM
French Polynesia,2020-04-12,53,2,NA,NA,NA,53,1,189,NA,889,3165,2020_04_13_11_00_04_GMT,Australia/Oceania,NA,PYF
Sint Maarten,2020-04-12,50,NA,9,NA,5,36,2,1166,210,134,3125,2020_04_13_11_00_04_GMT,North America,NA,SXM
Liberia,2020-04-12,50,2,5,NA,3,42,NA,10,1,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,LBR
Gabon,2020-04-12,49,3,1,NA,1,47,NA,22,0.4,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,GAB
Bahamas,2020-04-12,46,NA,8,NA,5,33,1,117,20,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,BHS
Guyana,2020-04-12,45,NA,6,NA,8,31,3,57,8,193,245,2020_04_13_11_00_04_GMT,South America,NA,GUY
Macao,2020-04-12,45,NA,NA,NA,10,35,1,69,NA,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,MAC
Zambia,2020-04-12,43,3,2,NA,30,11,1,2,0.1,1239,67,2020_04_13_11_00_04_GMT,Africa,NA,ZMB
Myanmar,2020-04-12,41,3,4,1,2,35,NA,0.8,0.07,1406,26,2020_04_13_11_00_04_GMT,Asia,NA,MMR
Guinea-Bissau,2020-04-12,38,NA,NA,NA,NA,38,NA,19,NA,1500,762,2020_04_13_11_00_04_GMT,Africa,NA,GNB
Benin,2020-04-12,35,NA,1,NA,5,29,NA,3,0.08,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,BEN
Eritrea,2020-04-12,34,NA,NA,NA,NA,34,NA,10,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,ERI
Haiti,2020-04-12,33,NA,3,1,NA,30,NA,3,0.3,365,32,2020_04_13_11_00_04_GMT,North America,NA,HTI
Tanzania,2020-04-12,32,NA,3,NA,5,24,NA,0.5,0.05,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,TZA
Saint Martin,2020-04-12,32,NA,2,NA,11,19,5,828,52,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,MAF
Syria,2020-04-12,25,NA,2,NA,5,18,NA,1,0.1,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,SYR
Libya,2020-04-12,25,NA,1,NA,9,15,NA,4,0.1,535,78,2020_04_13_11_00_04_GMT,Africa,NA,LBY
Somalia,2020-04-12,25,4,1,NA,2,22,2,2,0.06,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,SOM
Antigua and Barbuda,2020-04-12,21,NA,2,NA,NA,19,1,214,20,40,408,2020_04_13_11_00_04_GMT,North America,NA,ATG
Equatorial Guinea,2020-04-12,21,3,NA,NA,3,18,NA,15,NA,854,609,2020_04_13_11_00_04_GMT,Africa,NA,GNQ
Mozambique,2020-04-12,21,1,NA,NA,2,19,NA,0.7,NA,679,22,2020_04_13_11_00_04_GMT,Africa,NA,MOZ
Maldives,2020-04-12,20,1,NA,NA,14,6,NA,37,NA,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,MDV
Angola,2020-04-12,19,NA,2,NA,4,13,NA,0.6,0.06,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,AGO
Sudan,2020-04-12,19,NA,2,NA,2,15,NA,0.4,0.05,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,SDN
Laos,2020-04-12,19,1,NA,NA,NA,19,NA,3,NA,1140,157,2020_04_13_11_00_04_GMT,Asia,NA,LAO
Chad,2020-04-12,18,7,NA,NA,2,16,NA,1,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,TCD
New Caledonia,2020-04-12,18,NA,NA,NA,1,17,NA,63,NA,2608,9135,2020_04_13_11_00_04_GMT,Australia/Oceania,NA,NCL
Dominica,2020-04-12,16,NA,NA,NA,8,8,NA,222,NA,345,4793,2020_04_13_11_00_04_GMT,North America,NA,DMA
Fiji,2020-04-12,16,NA,NA,NA,NA,16,NA,18,NA,NA,NA,2020_04_13_11_00_04_GMT,Australia/Oceania,NA,FJI
Mongolia,2020-04-12,16,NA,NA,NA,4,12,NA,5,NA,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,MNG
Namibia,2020-04-12,16,NA,NA,NA,3,13,NA,6,NA,362,142,2020_04_13_11_00_04_GMT,Africa,NA,NAM
Saint Lucia,2020-04-12,15,NA,NA,NA,4,11,NA,82,NA,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,LCA
Zimbabwe,2020-04-12,14,NA,3,NA,NA,11,NA,0.9,0.2,563,38,2020_04_13_11_00_04_GMT,Africa,NA,ZWE
Belize,2020-04-12,14,1,2,NA,NA,12,1,35,5,364,915,2020_04_13_11_00_04_GMT,North America,NA,BLZ
Curaçao,2020-04-12,14,NA,1,NA,8,5,NA,85,6,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,CUW
Grenada,2020-04-12,14,NA,NA,NA,NA,14,2,124,NA,92,818,2020_04_13_11_00_04_GMT,North America,NA,GRD
Eswatini,2020-04-12,14,2,NA,NA,7,7,NA,12,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,SWZ
Malawi,2020-04-12,13,1,2,NA,NA,11,1,0.7,0.1,287,15,2020_04_13_11_00_04_GMT,Africa,NA,MWI
Botswana,2020-04-12,13,NA,1,NA,NA,12,NA,6,0.4,3115,1325,2020_04_13_11_00_04_GMT,Africa,NA,BWA
Nepal,2020-04-12,12,3,NA,NA,1,11,NA,0.4,NA,4426,152,2020_04_13_11_00_04_GMT,Asia,NA,NPL
Saint Kitts and Nevis,2020-04-12,12,NA,NA,NA,NA,12,NA,226,NA,205,3853,2020_04_13_11_00_04_GMT,North America,NA,KNA
St. Vincent Grenadines,2020-04-12,12,NA,NA,NA,1,11,NA,108,NA,56,505,2020_04_13_11_00_04_GMT,North America,NA,VCT
Greenland,2020-04-12,11,NA,NA,NA,11,0,NA,194,NA,912,16065,2020_04_13_11_00_04_GMT,North America,NA,GRL
Seychelles,2020-04-12,11,NA,NA,NA,NA,11,NA,112,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,SYC
Suriname,2020-04-12,10,NA,1,NA,4,5,NA,17,2,NA,NA,2020_04_13_11_00_04_GMT,South America,NA,SUR
Sierra Leone,2020-04-12,10,NA,NA,NA,NA,10,NA,1,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,SLE
Gambia,2020-04-12,9,NA,1,NA,2,6,NA,4,0.4,281,116,2020_04_13_11_00_04_GMT,Africa,NA,GMB
Nicaragua,2020-04-12,9,NA,1,NA,4,4,NA,1,0.2,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,NIC
Turks and Caicos,2020-04-12,9,NA,1,NA,NA,8,NA,232,26,62,1601,2020_04_13_11_00_04_GMT,North America,NA,TCA
Montserrat,2020-04-12,9,NA,NA,NA,NA,9,1,1803,NA,36,7212,2020_04_13_11_00_04_GMT,North America,NA,MSR
Cabo Verde,2020-04-12,8,NA,1,NA,1,6,NA,14,2,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,CPV
CAR,2020-04-12,8,NA,NA,NA,NA,8,NA,2,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,CAF
Vatican City,2020-04-12,8,NA,NA,NA,2,6,NA,9988,NA,NA,NA,2020_04_13_11_00_04_GMT,Europe,NA,Vatican
Mauritania,2020-04-12,7,NA,1,NA,2,4,NA,2,0.2,496,107,2020_04_13_11_00_04_GMT,Africa,NA,MRT
St. Barth,2020-04-12,6,NA,NA,NA,4,2,NA,607,NA,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,BLM
Western Sahara,2020-04-12,6,NA,NA,NA,NA,6,NA,10,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,ESH
Bhutan,2020-04-12,5,NA,NA,NA,2,3,NA,6,NA,1166,1511,2020_04_13_11_00_04_GMT,Asia,NA,BTN
Burundi,2020-04-12,5,NA,NA,NA,NA,5,NA,0.4,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,BDI
Falkland Islands,2020-04-12,5,NA,NA,NA,1,4,NA,1437,NA,137,39368,2020_04_13_11_00_04_GMT,South America,NA,FLK
Sao Tome and Principe,2020-04-12,4,NA,NA,NA,NA,4,NA,18,NA,19,87,2020_04_13_11_00_04_GMT,Africa,NA,STP
South Sudan,2020-04-12,4,NA,NA,NA,NA,4,NA,0.4,NA,NA,NA,2020_04_13_11_00_04_GMT,Africa,NA,SSD
Anguilla,2020-04-12,3,NA,NA,NA,NA,3,NA,200,NA,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,AIA
British Virgin Islands,2020-04-12,3,NA,NA,NA,2,1,NA,99,NA,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,VGB
Caribbean Netherlands,2020-04-12,3,1,NA,NA,NA,3,NA,114,NA,10,381,2020_04_13_11_00_04_GMT,North America,NA,BES
Papua New Guinea,2020-04-12,2,NA,NA,NA,NA,2,NA,0.2,NA,72,8,2020_04_13_11_00_04_GMT,Australia/Oceania,NA,PNG
Timor-Leste,2020-04-12,2,NA,NA,NA,1,1,NA,2,NA,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,TLS
Saint Pierre Miquelon,2020-04-12,1,NA,NA,NA,NA,1,NA,173,NA,NA,NA,2020_04_13_11_00_04_GMT,North America,NA,SPM
Yemen,2020-04-12,1,NA,NA,NA,NA,1,NA,0.03,NA,NA,NA,2020_04_13_11_00_04_GMT,Asia,NA,YEM
China,2020-04-13,82160,108,3341,2,77663,1156,121,57,2,NA,NA,2020_04_14_11_00_04_GMT,Asia,NA,CHN
USA,2020-04-13,586941,26641,23640,1535,36948,526353,12772,1773,71,2943955,8894,2020_04_14_11_00_04_GMT,North America,NA,USA
Spain,2020-04-13,170099,3268,17756,547,64727,87616,7371,3638,380,600000,12833,2020_04_14_11_00_04_GMT,Europe,NA,ESP
Italy,2020-04-13,159516,3153,20465,566,35435,103616,3260,2638,338,1046910,17315,2020_04_14_11_00_04_GMT,Europe,NA,ITA
France,2020-04-13,136779,4188,14967,574,27718,94094,6821,2095,229,333807,5114,2020_04_14_11_00_04_GMT,Europe,NA,FRA
Germany,2020-04-13,130072,2218,3194,172,64300,62578,4895,1552,38,1317887,15730,2020_04_14_11_00_04_GMT,Europe,NA,DEU
UK,2020-04-13,88621,4342,11329,717,NA,76948,1559,1305,167,367667,5416,2020_04_14_11_00_04_GMT,Europe,NA,GBR
Iran,2020-04-13,73303,1617,4585,111,45983,22735,3877,873,55,275427,3279,2020_04_14_11_00_04_GMT,Asia,NA,IRN
Turkey,2020-04-13,61049,4093,1296,98,3957,55796,1786,724,15,410556,4868,2020_04_14_11_00_04_GMT,Asia,NA,TUR
Belgium,2020-04-13,30589,942,3903,303,6707,19979,1234,2639,337,102151,8814,2020_04_14_11_00_04_GMT,Europe,NA,BEL
Netherlands,2020-04-13,26551,964,2823,86,250,23478,1358,1550,165,115992,6769,2020_04_14_11_00_04_GMT,Europe,NA,NLD
Switzerland,2020-04-13,25688,273,1138,32,13700,10850,386,2968,131,193800,22393,2020_04_14_11_00_04_GMT,Europe,NA,CHE
Canada,2020-04-13,25680,1297,780,63,7756,17144,557,680,21,437475,11591,2020_04_14_11_00_04_GMT,North America,NA,CAN
Brazil,2020-04-13,23430,1238,1328,105,173,21929,296,110,6,62985,296,2020_04_14_11_00_04_GMT,South America,NA,BRA
Russia,2020-04-13,18328,2558,148,18,1470,16710,8,126,1,1300000,8908,2020_04_14_11_00_04_GMT,Europe,NA,RUS
Portugal,2020-04-13,16934,349,535,31,277,16122,188,1661,52,182707,17918,2020_04_14_11_00_04_GMT,Europe,NA,PRT
Austria,2020-04-13,14041,96,368,18,7343,6330,239,1559,41,148412,16479,2020_04_14_11_00_04_GMT,Europe,NA,AUT
Israel,2020-04-13,11586,441,116,13,1855,9615,181,1339,13,117339,13557,2020_04_14_11_00_04_GMT,Asia,NA,ISR
Sweden,2020-04-13,10948,465,919,20,381,9648,859,1084,91,54700,5416,2020_04_14_11_00_04_GMT,Europe,NA,SWE
Ireland,2020-04-13,10647,992,365,31,25,10257,194,2156,74,72000,14581,2020_04_14_11_00_04_GMT,Europe,NA,IRL
S. Korea,2020-04-13,10537,25,217,3,7447,2873,55,206,4,514621,10038,2020_04_14_11_00_04_GMT,Asia,NA,KOR
India,2020-04-13,10453,1248,358,27,1181,8914,NA,8,0.3,189111,137,2020_04_14_11_00_04_GMT,Asia,NA,IND
Peru,2020-04-13,9784,2265,216,23,2642,6926,143,297,7,87116,2642,2020_04_14_11_00_04_GMT,South America,NA,PER
Japan,2020-04-13,7618,248,143,20,799,6676,135,60,1,77381,612,2020_04_14_11_00_04_GMT,Asia,NA,JPN
Ecuador,2020-04-13,7529,63,355,22,597,6577,121,427,20,24553,1392,2020_04_14_11_00_04_GMT,South America,NA,ECU
Chile,2020-04-13,7525,312,82,2,2367,5076,387,394,4,85035,4448,2020_04_14_11_00_04_GMT,South America,NA,CHL
Poland,2020-04-13,6934,260,245,13,487,6202,160,183,6,143630,3795,2020_04_14_11_00_04_GMT,Europe,NA,POL
Romania,2020-04-13,6633,333,331,15,914,5388,231,345,17,67204,3493,2020_04_14_11_00_04_GMT,Europe,NA,ROU
Norway,2020-04-13,6603,78,134,6,32,6437,59,1218,25,127305,23483,2020_04_14_11_00_04_GMT,Europe,NA,NOR
Australia,2020-04-13,6359,46,61,2,3494,2804,79,249,2,362136,14201,2020_04_14_11_00_04_GMT,Australia/Oceania,NA,AUS
Denmark,2020-04-13,6318,144,285,12,2235,3798,100,1091,49,72099,12448,2020_04_14_11_00_04_GMT,Europe,NA,DNK
Czechia,2020-04-13,6059,68,143,5,519,5397,100,566,13,128359,11986,2020_04_14_11_00_04_GMT,Europe,NA,CZE
Pakistan,2020-04-13,5496,266,93,2,1095,4308,44,25,0.4,65114,295,2020_04_14_11_00_04_GMT,Asia,NA,PAK
Saudi Arabia,2020-04-13,4934,472,65,6,805,4064,59,142,2,115585,3320,2020_04_14_11_00_04_GMT,Asia,NA,SAU
Philippines,2020-04-13,4932,284,315,18,242,4375,1,45,3,33814,309,2020_04_14_11_00_04_GMT,Asia,NA,PHL
Malaysia,2020-04-13,4817,134,77,1,2276,2464,66,149,2,81730,2525,2020_04_14_11_00_04_GMT,Asia,NA,MYS
Mexico,2020-04-13,4661,442,296,23,1843,2522,185,36,2,36594,284,2020_04_14_11_00_04_GMT,North America,NA,MEX
Indonesia,2020-04-13,4557,316,399,26,380,3778,NA,17,1,27075,99,2020_04_14_11_00_04_GMT,Asia,NA,IDN
UAE,2020-04-13,4521,398,25,3,852,3644,1,457,3,648195,65538,2020_04_14_11_00_04_GMT,Asia,NA,ARE
Serbia,2020-04-13,4054,424,85,5,400,3569,138,464,10,20958,2399,2020_04_14_11_00_04_GMT,Europe,NA,SRB
Panama,2020-04-13,3472,72,94,7,61,3317,106,805,22,15567,3608,2020_04_14_11_00_04_GMT,North America,NA,PAN
Luxembourg,2020-04-13,3292,11,69,3,500,2723,30,5259,110,29315,46831,2020_04_14_11_00_04_GMT,Europe,NA,LUX
Qatar,2020-04-13,3231,252,7,NA,334,2890,37,1121,2,50828,17642,2020_04_14_11_00_04_GMT,Asia,NA,QAT
Dominican Republic,2020-04-13,3167,200,177,4,152,2838,147,292,16,9275,855,2020_04_14_11_00_04_GMT,North America,NA,DOM
Ukraine,2020-04-13,3102,325,93,10,97,2912,45,71,2,32496,743,2020_04_14_11_00_04_GMT,Europe,NA,UKR
Finland,2020-04-13,3064,90,59,3,300,2705,74,553,11,46000,8302,2020_04_14_11_00_04_GMT,Europe,NA,FIN
Belarus,2020-04-13,2919,341,29,3,203,2687,55,309,3,68000,7196,2020_04_14_11_00_04_GMT,Europe,NA,BLR
Singapore,2020-04-13,2918,386,9,1,586,2323,29,499,2,72680,12423,2020_04_14_11_00_04_GMT,Asia,NA,SGP
Colombia,2020-04-13,2852,76,112,3,319,2421,92,56,2,41765,821,2020_04_14_11_00_04_GMT,South America,NA,COL
Thailand,2020-04-13,2579,28,40,2,1288,1251,61,37,0.6,71860,1030,2020_04_14_11_00_04_GMT,Asia,NA,THA
Argentina,2020-04-13,2277,135,98,8,515,1664,83,50,2,19758,437,2020_04_14_11_00_04_GMT,South America,NA,ARG
South Africa,2020-04-13,2272,99,27,2,410,1835,7,38,0.5,83663,1411,2020_04_14_11_00_04_GMT,Africa,NA,ZAF
Egypt,2020-04-13,2190,125,164,5,589,1437,NA,21,2,25000,244,2020_04_14_11_00_04_GMT,Africa,NA,EGY
Greece,2020-04-13,2145,31,99,1,269,1777,73,206,9,43417,4165,2020_04_14_11_00_04_GMT,Europe,NA,GRC
