Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Armenia,2020-04-18,1248,47,20,1,523,705,30,421,7,11796,3981,2020_04_19_11_00_04_GMT,Asia,NA,ARM
Lithuania,2020-04-18,1239,90,33,NA,228,978,14,455,12,58816,21605,2020_04_19_11_00_04_GMT,Europe,NA,LTU
Oman,2020-04-18,1180,111,6,NA,176,998,3,231,1,NA,NA,2020_04_19_11_00_04_GMT,Asia,NA,OMN
North Macedonia,2020-04-18,1170,53,49,NA,164,957,15,562,24,11556,5547,2020_04_19_11_00_04_GMT,Europe,NA,MKD
Slovakia,2020-04-18,1089,40,11,2,213,865,10,199,2,40953,7501,2020_04_19_11_00_04_GMT,Europe,NA,SVK
Hong Kong,2020-04-18,1024,2,4,NA,568,452,9,137,0.5,131786,17579,2020_04_19_11_00_04_GMT,Asia,NA,HKG
Cameroon,2020-04-18,1017,21,42,20,305,670,33,38,2,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,CMR
Cuba,2020-04-18,986,63,32,1,227,727,15,87,3,25309,2234,2020_04_19_11_00_04_GMT,North America,NA,CUB
Afghanistan,2020-04-18,933,27,30,NA,112,791,NA,24,0.8,NA,NA,2020_04_19_11_00_04_GMT,Asia,NA,AFG
Bulgaria,2020-04-18,878,32,41,NA,153,684,35,126,6,26417,3802,2020_04_19_11_00_04_GMT,Europe,NA,BGR
Tunisia,2020-04-18,866,2,37,NA,43,786,33,73,3,14640,1239,2020_04_19_11_00_04_GMT,Africa,NA,TUN
Ghana,2020-04-18,834,193,9,1,99,726,4,27,0.3,60916,1960,2020_04_19_11_00_04_GMT,Africa,NA,GHA
Ivory Coast,2020-04-18,801,113,8,2,239,554,NA,30,0.3,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,CIV
Cyprus,2020-04-18,761,11,12,NA,79,670,8,630,10,32284,26739,2020_04_19_11_00_04_GMT,Asia,NA,CYP
Djibouti,2020-04-18,732,NA,2,NA,76,654,NA,741,2,7486,7577,2020_04_19_11_00_04_GMT,Africa,NA,DJI
Latvia,2020-04-18,712,30,5,NA,88,619,5,377,3,34697,18395,2020_04_19_11_00_04_GMT,Europe,NA,LVA
Andorra,2020-04-18,704,8,35,NA,205,464,17,9111,453,1673,21653,2020_04_19_11_00_04_GMT,Europe,NA,AND
Lebanon,2020-04-18,672,4,21,NA,99,552,30,98,3,20225,2963,2020_04_19_11_00_04_GMT,Asia,NA,LBN
Costa Rica,2020-04-18,655,6,4,NA,97,554,10,129,0.8,10138,1990,2020_04_19_11_00_04_GMT,North America,NA,CRI
Niger,2020-04-18,639,12,19,1,113,507,NA,26,0.8,4715,195,2020_04_19_11_00_04_GMT,Africa,NA,NER
Burkina Faso,2020-04-18,565,8,36,1,321,208,NA,27,2,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,BFA
Albania,2020-04-18,548,9,26,NA,302,220,5,190,9,5311,1846,2020_04_19_11_00_04_GMT,Europe,NA,ALB
Nigeria,2020-04-18,542,49,19,2,166,357,2,3,0.09,7153,35,2020_04_19_11_00_04_GMT,Africa,NA,NGA
Guinea,2020-04-18,518,41,3,NA,65,450,NA,39,0.2,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,GIN
Uruguay,2020-04-18,517,15,9,NA,298,210,14,149,3,12478,3592,2020_04_19_11_00_04_GMT,South America,NA,URY
Kyrgyzstan,2020-04-18,506,17,5,NA,130,371,5,78,0.8,26147,4008,2020_04_19_11_00_04_GMT,Asia,NA,KGZ
Bolivia,2020-04-18,493,28,31,NA,31,431,3,42,3,3569,306,2020_04_19_11_00_04_GMT,South America,NA,BOL
Channel Islands,2020-04-18,484,14,21,1,73,390,NA,2784,121,3320,19095,2020_04_19_11_00_04_GMT,Europe,NA,Channel Islands
Honduras,2020-04-18,457,15,46,5,10,401,10,46,5,2396,242,2020_04_19_11_00_04_GMT,North America,NA,HND
San Marino,2020-04-18,455,20,39,NA,60,356,15,13410,1149,1605,47302,2020_04_19_11_00_04_GMT,Europe,NA,SMR
Malta,2020-04-18,426,4,3,NA,99,324,4,965,7,23253,52663,2020_04_19_11_00_04_GMT,Europe,NA,MLT
Palestine,2020-04-18,418,16,2,NA,69,347,NA,82,0.4,17329,3397,2020_04_19_11_00_04_GMT,Asia,NA,PSE
Jordan,2020-04-18,413,6,7,NA,269,137,5,40,0.7,20500,2009,2020_04_19_11_00_04_GMT,Asia,NA,JOR
Réunion,2020-04-18,407,5,NA,NA,237,170,4,455,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,REU
Taiwan,2020-04-18,398,3,6,NA,178,214,NA,17,0.3,52445,2202,2020_04_19_11_00_04_GMT,Asia,NA,TWN
Georgia,2020-04-18,388,18,4,1,86,298,6,97,1,5027,1260,2020_04_19_11_00_04_GMT,Asia,NA,GEO
Senegal,2020-04-18,350,8,3,1,211,136,1,21,0.2,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,SEN
Mauritius,2020-04-18,325,1,9,NA,180,136,3,256,7,9755,7670,2020_04_19_11_00_04_GMT,Africa,NA,MUS
DRC,2020-04-18,307,20,25,2,26,256,NA,3,0.3,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,COD
Montenegro,2020-04-18,307,4,5,NA,55,247,7,489,8,3874,6168,2020_04_19_11_00_04_GMT,Europe,NA,MNE
Isle of Man,2020-04-18,297,6,6,2,180,111,11,3493,71,2414,28389,2020_04_19_11_00_04_GMT,Europe,NA,IMN
Vietnam,2020-04-18,268,NA,NA,NA,201,67,8,3,NA,206253,2119,2020_04_19_11_00_04_GMT,Asia,NA,VNM
Kenya,2020-04-18,262,16,12,1,60,190,2,5,0.2,10784,201,2020_04_19_11_00_04_GMT,Africa,NA,KEN
Sri Lanka,2020-04-18,254,10,7,NA,86,161,1,12,0.3,4768,223,2020_04_19_11_00_04_GMT,Asia,NA,LKA
Mayotte,2020-04-18,254,9,4,NA,117,133,6,931,15,1800,6598,2020_04_19_11_00_04_GMT,Africa,NA,MYT
Guatemala,2020-04-18,235,21,7,NA,21,207,3,13,0.4,7200,402,2020_04_19_11_00_04_GMT,North America,NA,GTM
Venezuela,2020-04-18,227,23,9,NA,117,101,4,8,0.3,299714,10540,2020_04_19_11_00_04_GMT,South America,NA,VEN
Mali,2020-04-18,216,45,13,NA,41,162,NA,11,0.6,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,MLI
Paraguay,2020-04-18,202,3,8,NA,35,159,1,28,1,4950,694,2020_04_19_11_00_04_GMT,South America,NA,PRY
El Salvador,2020-04-18,190,13,7,NA,43,140,1,29,1,10191,1571,2020_04_19_11_00_04_GMT,North America,NA,SLV
Faeroe Islands,2020-04-18,184,NA,NA,NA,173,11,NA,3766,NA,5981,122403,2020_04_19_11_00_04_GMT,Europe,NA,FRO
Martinique,2020-04-18,163,5,12,4,73,78,11,434,32,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,MTQ
Jamaica,2020-04-18,163,20,5,NA,25,133,NA,55,2,1516,512,2020_04_19_11_00_04_GMT,North America,NA,JAM
Guadeloupe,2020-04-18,148,3,8,NA,73,67,13,370,20,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,GLP
Tanzania,2020-04-18,147,NA,5,NA,11,131,4,2,0.08,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,TZA
Rwanda,2020-04-18,144,1,NA,NA,69,75,NA,11,NA,6237,482,2020_04_19_11_00_04_GMT,Africa,NA,RWA
Congo,2020-04-18,143,NA,6,NA,11,126,NA,26,1,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,COG
Brunei,2020-04-18,137,1,1,NA,113,23,2,313,2,11254,25725,2020_04_19_11_00_04_GMT,Asia,NA,BRN
Somalia,2020-04-18,135,19,7,1,2,126,2,8,0.4,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,SOM
Gibraltar,2020-04-18,132,NA,NA,NA,111,21,1,3918,NA,1859,55178,2020_04_19_11_00_04_GMT,Europe,NA,GIB
Cambodia,2020-04-18,122,NA,NA,NA,103,19,1,7,NA,5768,345,2020_04_19_11_00_04_GMT,Asia,NA,KHM
Madagascar,2020-04-18,120,3,NA,NA,35,85,1,4,NA,2357,85,2020_04_19_11_00_04_GMT,Africa,NA,MDG
Trinidad and Tobago,2020-04-18,114,NA,8,NA,21,85,NA,81,6,1320,943,2020_04_19_11_00_04_GMT,North America,NA,TTO
Gabon,2020-04-18,108,NA,1,NA,7,100,NA,49,0.4,572,257,2020_04_19_11_00_04_GMT,Africa,NA,GAB
Ethiopia,2020-04-18,105,9,3,NA,16,86,1,0.9,0.03,6890,60,2020_04_19_11_00_04_GMT,Africa,NA,ETH
Myanmar,2020-04-18,98,10,5,1,5,88,NA,2,0.09,4065,75,2020_04_19_11_00_04_GMT,Asia,NA,MMR
Aruba,2020-04-18,96,NA,2,NA,44,50,4,899,19,1358,12719,2020_04_19_11_00_04_GMT,North America,NA,ABW
French Guiana,2020-04-18,96,NA,NA,NA,64,32,2,321,NA,NA,NA,2020_04_19_11_00_04_GMT,South America,NA,GUF
Monaco,2020-04-18,94,NA,3,NA,22,69,3,2395,76,NA,NA,2020_04_19_11_00_04_GMT,Europe,NA,MCO
Togo,2020-04-18,84,1,5,NA,49,30,NA,10,0.6,4191,506,2020_04_19_11_00_04_GMT,Africa,NA,TGO
Bermuda,2020-04-18,83,NA,5,NA,35,43,9,1333,80,552,8863,2020_04_19_11_00_04_GMT,North America,NA,BMU
Liechtenstein,2020-04-18,79,NA,1,NA,55,23,NA,2072,26,900,23605,2020_04_19_11_00_04_GMT,Europe,NA,LIE
Equatorial Guinea,2020-04-18,79,NA,NA,NA,4,75,NA,56,NA,854,609,2020_04_19_11_00_04_GMT,Africa,NA,GNQ
Liberia,2020-04-18,76,NA,7,NA,7,62,NA,15,1,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,LBR
Barbados,2020-04-18,75,NA,5,NA,17,53,4,261,17,1000,3480,2020_04_19_11_00_04_GMT,North America,NA,BRB
Sudan,2020-04-18,66,33,10,4,6,50,NA,2,0.2,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,SDN
Sint Maarten,2020-04-18,64,7,9,NA,12,43,6,1493,210,163,3802,2020_04_19_11_00_04_GMT,North America,NA,SXM
Guyana,2020-04-18,63,NA,6,NA,9,48,4,80,8,283,360,2020_04_19_11_00_04_GMT,South America,NA,GUY
Cayman Islands,2020-04-18,61,NA,1,NA,7,53,3,928,15,702,10681,2020_04_19_11_00_04_GMT,North America,NA,CYM
Cabo Verde,2020-04-18,58,2,1,NA,1,56,NA,104,2,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,CPV
Zambia,2020-04-18,57,5,2,NA,33,22,1,3,0.1,2191,119,2020_04_19_11_00_04_GMT,Africa,NA,ZMB
Bahamas,2020-04-18,55,1,9,NA,10,36,1,140,23,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,BHS
French Polynesia,2020-04-18,55,NA,NA,NA,2,53,1,196,NA,1302,4635,2020_04_19_11_00_04_GMT,Australia/Oceania,NA,PYF
Uganda,2020-04-18,55,NA,NA,NA,22,33,NA,1,NA,11101,243,2020_04_19_11_00_04_GMT,Africa,NA,UGA
Libya,2020-04-18,49,NA,1,NA,11,37,NA,7,0.1,707,103,2020_04_19_11_00_04_GMT,Africa,NA,LBY
Guinea-Bissau,2020-04-18,46,3,NA,NA,NA,46,NA,23,NA,1500,762,2020_04_19_11_00_04_GMT,Africa,NA,GNB
Macao,2020-04-18,45,NA,NA,NA,16,29,1,69,NA,NA,NA,2020_04_19_11_00_04_GMT,Asia,NA,MAC
Haiti,2020-04-18,44,1,3,NA,NA,41,NA,4,0.3,498,44,2020_04_19_11_00_04_GMT,North America,NA,HTI
Eritrea,2020-04-18,39,4,NA,NA,3,36,NA,11,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,ERI
Syria,2020-04-18,38,NA,2,NA,5,31,NA,2,0.1,NA,NA,2020_04_19_11_00_04_GMT,Asia,NA,SYR
Saint Martin,2020-04-18,37,2,2,NA,19,16,5,957,52,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,MAF
Benin,2020-04-18,35,NA,1,NA,18,16,NA,3,0.08,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,BEN
Maldives,2020-04-18,35,6,NA,NA,16,19,NA,65,NA,3714,6871,2020_04_19_11_00_04_GMT,Asia,NA,MDV
Mozambique,2020-04-18,35,1,NA,NA,4,31,NA,1,NA,952,30,2020_04_19_11_00_04_GMT,Africa,NA,MOZ
Chad,2020-04-18,33,6,NA,NA,8,25,NA,2,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,TCD
Nepal,2020-04-18,31,1,NA,NA,3,28,NA,1,NA,15800,542,2020_04_19_11_00_04_GMT,Asia,NA,NPL
Mongolia,2020-04-18,31,NA,NA,NA,5,26,NA,9,NA,1450,442,2020_04_19_11_00_04_GMT,Asia,NA,MNG
Sierra Leone,2020-04-18,30,4,NA,NA,NA,30,NA,4,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,SLE
Zimbabwe,2020-04-18,25,1,3,NA,2,20,NA,2,0.2,2626,177,2020_04_19_11_00_04_GMT,Africa,NA,ZWE
Angola,2020-04-18,24,5,2,NA,6,16,NA,0.7,0.06,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,AGO
Antigua and Barbuda,2020-04-18,23,NA,3,NA,3,17,1,235,31,73,745,2020_04_19_11_00_04_GMT,North America,NA,ATG
Eswatini,2020-04-18,22,6,1,NA,8,13,NA,19,0.9,714,615,2020_04_19_11_00_04_GMT,Africa,NA,SWZ
Laos,2020-04-18,19,NA,NA,NA,2,17,NA,3,NA,1318,181,2020_04_19_11_00_04_GMT,Asia,NA,LAO
Belize,2020-04-18,18,NA,2,NA,NA,16,1,45,5,651,1637,2020_04_19_11_00_04_GMT,North America,NA,BLZ
New Caledonia,2020-04-18,18,NA,NA,NA,14,4,1,63,NA,3399,11906,2020_04_19_11_00_04_GMT,Australia/Oceania,NA,NCL
Timor-Leste,2020-04-18,18,NA,NA,NA,1,17,NA,14,NA,NA,NA,2020_04_19_11_00_04_GMT,Asia,NA,TLS
Malawi,2020-04-18,17,NA,2,NA,3,12,1,0.9,0.1,417,22,2020_04_19_11_00_04_GMT,Africa,NA,MWI
Fiji,2020-04-18,17,NA,NA,NA,NA,17,NA,19,NA,NA,NA,2020_04_19_11_00_04_GMT,Australia/Oceania,NA,FJI
Dominica,2020-04-18,16,NA,NA,NA,8,8,NA,222,NA,345,4793,2020_04_19_11_00_04_GMT,North America,NA,DMA
Namibia,2020-04-18,16,NA,NA,NA,6,10,NA,6,NA,499,196,2020_04_19_11_00_04_GMT,Africa,NA,NAM
Botswana,2020-04-18,15,NA,1,NA,NA,14,NA,6,0.4,3602,1532,2020_04_19_11_00_04_GMT,Africa,NA,BWA
Saint Lucia,2020-04-18,15,NA,NA,NA,11,4,NA,82,NA,344,1873,2020_04_19_11_00_04_GMT,North America,NA,LCA
Curaçao,2020-04-18,14,NA,1,NA,11,2,NA,85,6,286,1743,2020_04_19_11_00_04_GMT,North America,NA,CUW
Grenada,2020-04-18,14,NA,NA,NA,6,8,4,124,NA,92,818,2020_04_19_11_00_04_GMT,North America,NA,GRD
Saint Kitts and Nevis,2020-04-18,14,NA,NA,NA,NA,14,NA,263,NA,234,4399,2020_04_19_11_00_04_GMT,North America,NA,KNA
CAR,2020-04-18,12,NA,NA,NA,4,8,NA,2,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,CAF
St. Vincent Grenadines,2020-04-18,12,NA,NA,NA,1,11,NA,108,NA,87,784,2020_04_19_11_00_04_GMT,North America,NA,VCT
Turks and Caicos,2020-04-18,11,NA,1,NA,NA,10,NA,284,26,83,2144,2020_04_19_11_00_04_GMT,North America,NA,TCA
Falkland Islands,2020-04-18,11,NA,NA,NA,3,8,NA,3161,NA,319,91667,2020_04_19_11_00_04_GMT,South America,NA,FLK
Greenland,2020-04-18,11,NA,NA,NA,11,0,NA,194,NA,1043,18372,2020_04_19_11_00_04_GMT,North America,NA,GRL
Montserrat,2020-04-18,11,NA,NA,NA,2,9,1,2204,NA,36,7212,2020_04_19_11_00_04_GMT,North America,NA,MSR
Seychelles,2020-04-18,11,NA,NA,NA,5,6,NA,112,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,SYC
Suriname,2020-04-18,10,NA,1,NA,6,3,NA,17,2,NA,NA,2020_04_19_11_00_04_GMT,South America,NA,SUR
Nicaragua,2020-04-18,9,NA,2,1,6,1,NA,1,0.3,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,NIC
Gambia,2020-04-18,9,NA,1,NA,2,6,NA,4,0.4,316,131,2020_04_19_11_00_04_GMT,Africa,NA,GMB
Vatican City,2020-04-18,8,NA,NA,NA,2,6,NA,9988,NA,NA,NA,2020_04_19_11_00_04_GMT,Europe,NA,Vatican
Mauritania,2020-04-18,7,NA,1,NA,6,0,NA,2,0.2,913,196,2020_04_19_11_00_04_GMT,Africa,NA,MRT
Papua New Guinea,2020-04-18,7,NA,NA,NA,NA,7,NA,0.8,NA,167,19,2020_04_19_11_00_04_GMT,Australia/Oceania,NA,PNG
St. Barth,2020-04-18,6,NA,NA,NA,5,1,NA,607,NA,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,BLM
Western Sahara,2020-04-18,6,NA,NA,NA,NA,6,NA,10,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,ESH
Burundi,2020-04-18,5,NA,1,NA,NA,4,NA,0.4,0.08,80,7,2020_04_19_11_00_04_GMT,Africa,NA,BDI
Bhutan,2020-04-18,5,NA,NA,NA,2,3,NA,6,NA,8107,10507,2020_04_19_11_00_04_GMT,Asia,NA,BTN
British Virgin Islands,2020-04-18,4,NA,NA,NA,2,2,NA,132,NA,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,VGB
Sao Tome and Principe,2020-04-18,4,NA,NA,NA,NA,4,NA,18,NA,19,87,2020_04_19_11_00_04_GMT,Africa,NA,STP
South Sudan,2020-04-18,4,NA,NA,NA,NA,4,NA,0.4,NA,NA,NA,2020_04_19_11_00_04_GMT,Africa,NA,SSD
Anguilla,2020-04-18,3,NA,NA,NA,1,2,NA,200,NA,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,AIA
Caribbean Netherlands,2020-04-18,3,NA,NA,NA,NA,3,NA,114,NA,10,381,2020_04_19_11_00_04_GMT,North America,NA,BES
Saint Pierre Miquelon,2020-04-18,1,NA,NA,NA,NA,1,NA,173,NA,NA,NA,2020_04_19_11_00_04_GMT,North America,NA,SPM
Yemen,2020-04-18,1,NA,NA,NA,NA,1,NA,0.03,NA,NA,NA,2020_04_19_11_00_04_GMT,Asia,NA,YEM
China,2020-04-19,82735,16,4632,NA,77062,1041,85,57,3,NA,NA,2020_04_20_11_00_05_GMT,Asia,NA,CHN
USA,2020-04-19,764636,25844,40575,1561,71187,652874,13566,2310,123,3861549,11666,2020_04_20_11_00_05_GMT,North America,NA,USA
Spain,2020-04-19,198674,4258,20453,410,77357,100864,7371,4249,437,930230,19896,2020_04_20_11_00_05_GMT,Europe,NA,ESP
Italy,2020-04-19,178972,3047,23660,433,47055,108257,2635,2960,391,1356541,22436,2020_04_20_11_00_05_GMT,Europe,NA,ITA
France,2020-04-19,152894,1101,19718,395,36578,96598,5744,2342,302,463662,7103,2020_04_20_11_00_05_GMT,Europe,NA,FRA
Germany,2020-04-19,145742,2018,4642,104,88000,53100,2889,1739,55,1728357,20629,2020_04_20_11_00_05_GMT,Europe,NA,DEU
UK,2020-04-19,120067,5850,16060,596,NA,103663,1559,1769,237,482063,7101,2020_04_20_11_00_05_GMT,Europe,NA,GBR
Turkey,2020-04-19,86306,3977,2017,127,11976,72313,1922,1023,24,634277,7521,2020_04_20_11_00_05_GMT,Asia,NA,TUR
Iran,2020-04-19,82211,1343,5118,87,57023,20070,3456,979,61,341662,4068,2020_04_20_11_00_05_GMT,Asia,NA,IRN
Russia,2020-04-19,42853,6060,361,48,3291,39201,8,294,2,1940000,13294,2020_04_20_11_00_05_GMT,Europe,NA,RUS
Brazil,2020-04-19,38654,1932,2462,101,22130,14062,6634,182,12,62985,296,2020_04_20_11_00_05_GMT,South America,NA,BRA
Belgium,2020-04-19,38496,1313,5683,230,8757,24056,1081,3322,490,153778,13269,2020_04_20_11_00_05_GMT,Europe,NA,BEL
Canada,2020-04-19,35056,1673,1587,117,11843,21626,557,929,42,536062,14203,2020_04_20_11_00_05_GMT,North America,NA,CAN
Netherlands,2020-04-19,32655,1066,3684,83,250,28721,1176,1906,215,154911,9041,2020_04_20_11_00_05_GMT,Europe,NA,NLD
Switzerland,2020-04-19,27740,336,1393,25,17800,8547,386,3205,161,221263,25566,2020_04_20_11_00_05_GMT,Europe,NA,CHE
Portugal,2020-04-19,20206,521,714,27,610,18882,224,1982,70,235878,23133,2020_04_20_11_00_05_GMT,Europe,NA,PRT
India,2020-04-19,17615,1250,559,38,2854,14202,NA,13,0.4,401586,291,2020_04_20_11_00_05_GMT,Asia,NA,IND
Peru,2020-04-19,15628,1208,400,52,6811,8417,167,474,12,143745,4360,2020_04_20_11_00_05_GMT,South America,NA,PER
Ireland,2020-04-19,15251,493,610,39,77,14564,294,3089,124,90646,18358,2020_04_20_11_00_05_GMT,Europe,NA,IRL
Austria,2020-04-19,14749,78,452,9,10501,3796,204,1638,50,179243,19902,2020_04_20_11_00_05_GMT,Europe,NA,AUT
Sweden,2020-04-19,14385,563,1540,29,550,12295,450,1424,152,74600,7387,2020_04_20_11_00_05_GMT,Europe,NA,SWE
Israel,2020-04-19,13491,226,172,8,3754,9565,146,1559,20,187250,21634,2020_04_20_11_00_05_GMT,Asia,NA,ISR
Japan,2020-04-19,10797,501,236,14,1159,9402,217,85,2,112816,892,2020_04_20_11_00_05_GMT,Asia,NA,JPN
S. Korea,2020-04-19,10661,8,234,2,8042,2385,55,208,5,559109,10905,2020_04_20_11_00_05_GMT,Asia,NA,KOR
Chile,2020-04-19,10088,358,133,7,4338,5617,360,528,7,113649,5945,2020_04_20_11_00_05_GMT,South America,NA,CHL
Ecuador,2020-04-19,9468,446,474,18,1061,7933,124,537,27,31809,1803,2020_04_20_11_00_05_GMT,South America,NA,ECU
Saudi Arabia,2020-04-19,9362,1088,97,5,1398,7867,97,269,3,180000,5170,2020_04_20_11_00_05_GMT,Asia,NA,SAU
Poland,2020-04-19,9287,545,360,13,1040,7887,160,245,10,204246,5397,2020_04_20_11_00_05_GMT,Europe,NA,POL
Romania,2020-04-19,8746,328,451,30,1892,6403,256,455,23,93611,4866,2020_04_20_11_00_05_GMT,Europe,NA,ROU
Pakistan,2020-04-19,8348,710,168,25,1868,6312,46,38,0.8,98522,446,2020_04_20_11_00_05_GMT,Asia,NA,PAK
Mexico,2020-04-19,7497,622,650,104,2627,4220,207,58,5,49167,381,2020_04_20_11_00_05_GMT,North America,NA,MEX
Denmark,2020-04-19,7384,142,355,9,4141,2888,84,1275,61,94277,16277,2020_04_20_11_00_05_GMT,Europe,NA,DNK
Norway,2020-04-19,7078,42,165,1,32,6881,58,1306,30,142166,26224,2020_04_20_11_00_05_GMT,Europe,NA,NOR
UAE,2020-04-19,6781,479,41,4,1286,5454,1,686,4,767000,77550,2020_04_20_11_00_05_GMT,Asia,NA,ARE
Czechia,2020-04-19,6746,140,186,5,1298,5262,84,630,17,168096,15697,2020_04_20_11_00_05_GMT,Europe,NA,CZE
Australia,2020-04-19,6612,26,71,1,4230,2311,48,259,3,420996,16510,2020_04_20_11_00_05_GMT,Australia/Oceania,NA,AUS
Singapore,2020-04-19,6588,596,11,NA,768,5809,22,1126,2,94796,16203,2020_04_20_11_00_05_GMT,Asia,NA,SGP
Indonesia,2020-04-19,6575,327,582,47,686,5307,NA,24,2,42219,154,2020_04_20_11_00_05_GMT,Asia,NA,IDN
Serbia,2020-04-19,6318,324,122,5,753,5443,120,723,14,38701,4429,2020_04_20_11_00_05_GMT,Europe,NA,SRB
Philippines,2020-04-19,6259,172,409,12,572,5278,1,57,4,59928,547,2020_04_20_11_00_05_GMT,Asia,NA,PHL
Ukraine,2020-04-19,5449,343,141,8,347,4961,45,125,3,57111,1306,2020_04_20_11_00_05_GMT,Europe,NA,UKR
Qatar,2020-04-19,5448,440,8,NA,518,4922,37,1891,3,62538,21707,2020_04_20_11_00_05_GMT,Asia,NA,QAT
Malaysia,2020-04-19,5389,84,89,1,3197,2103,46,167,3,103892,3210,2020_04_20_11_00_05_GMT,Asia,NA,MYS
Belarus,2020-04-19,4779,NA,47,2,494,4238,65,506,5,98231,10396,2020_04_20_11_00_05_GMT,Europe,NA,BLR
Dominican Republic,2020-04-19,4680,345,226,9,363,4091,114,431,21,15583,1436,2020_04_20_11_00_05_GMT,North America,NA,DOM
Panama,2020-04-19,4273,63,120,4,140,4013,96,990,28,19091,4425,2020_04_20_11_00_05_GMT,North America,NA,PAN
Colombia,2020-04-19,3792,171,179,13,711,2902,98,75,4,62746,1233,2020_04_20_11_00_05_GMT,South America,NA,COL
Finland,2020-04-19,3783,102,94,4,1700,1989,68,683,17,57300,10342,2020_04_20_11_00_05_GMT,Europe,NA,FIN
Luxembourg,2020-04-19,3550,13,73,1,627,2850,31,5671,117,33666,53781,2020_04_20_11_00_05_GMT,Europe,NA,LUX
South Africa,2020-04-19,3158,124,54,2,903,2201,36,53,0.9,114711,1934,2020_04_20_11_00_05_GMT,Africa,NA,ZAF
Egypt,2020-04-19,3144,112,239,15,732,2173,NA,31,2,55000,537,2020_04_20_11_00_05_GMT,Africa,NA,EGY
Argentina,2020-04-19,2941,102,134,2,709,2098,123,65,3,32712,724,2020_04_20_11_00_05_GMT,South America,NA,ARG
Morocco,2020-04-19,2855,170,141,4,327,2387,1,77,4,15123,410,2020_04_20_11_00_05_GMT,Africa,NA,MAR
Thailand,2020-04-19,2765,32,47,NA,1928,790,61,40,0.7,100498,1440,2020_04_20_11_00_05_GMT,Asia,NA,THA
Algeria,2020-04-19,2629,95,375,8,1047,1207,40,60,9,6500,148,2020_04_20_11_00_05_GMT,Africa,NA,DZA
Moldova,2020-04-19,2472,121,67,10,457,1948,80,613,17,10488,2600,2020_04_20_11_00_05_GMT,Europe,NA,MDA
Bangladesh,2020-04-19,2456,312,91,7,75,2290,1,15,0.6,23941,145,2020_04_20_11_00_05_GMT,Asia,NA,BGD
Greece,2020-04-19,2235,NA,113,3,269,1853,67,214,11,53290,5113,2020_04_20_11_00_05_GMT,Europe,NA,GRC
Hungary,2020-04-19,1916,82,189,17,250,1477,61,198,20,46353,4798,2020_04_20_11_00_05_GMT,Europe,NA,HUN
Kuwait,2020-04-19,1915,164,7,1,305,1603,38,448,2,NA,NA,2020_04_20_11_00_05_GMT,Asia,NA,KWT
Bahrain,2020-04-19,1881,108,7,NA,759,1115,2,1105,4,85126,50028,2020_04_20_11_00_05_GMT,Asia,NA,BHR
Croatia,2020-04-19,1871,39,47,8,709,1115,23,456,11,24186,5891,2020_04_20_11_00_05_GMT,Europe,NA,HRV
Iceland,2020-04-19,1771,11,9,NA,1291,471,3,5190,26,41091,120416,2020_04_20_11_00_05_GMT,Europe,NA,ISL
Kazakhstan,2020-04-19,1676,61,17,NA,400,1259,22,89,0.9,100878,5373,2020_04_20_11_00_05_GMT,Asia,NA,KAZ
Uzbekistan,2020-04-19,1565,75,5,NA,225,1335,8,47,0.1,136000,4063,2020_04_20_11_00_05_GMT,Asia,NA,UZB
